codigo_plano;situacao;data_inicio;data_fim;ente_recebedor;municipio;uf;cnpj_recebedor;fundo_repassador;orgao_repassador;sigla_orgao;fundo_recebedor;valor_emenda;valor_especifico;valor_voluntario;valor_total_repasse;valor_total_plano;saldo_disponivel;natureza_juridica
30882120250002-027077;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE COUTO DE MAGALHAES;COUTO MAGALHÃES;TO;02133098000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Couto de Magalhães;0.0;203510.08;0.0;203510.08;203510.08;0.0;Município
30882120250002-027089;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PALMEIRANTE;PALMEIRANTE;TO;25064049000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Palmeirante;0.0;189826.76;0.0;189826.76;189826.76;0.0;Município
30882120230005-020347;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE PALMEIRANTE;PALMEIRANTE;TO;25064049000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Palmeirante;0.0;48059.47;0.0;48059.47;48059.47;0.0;Município
30882120250002-027090;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PIRAQUE;PIRAQUÊ;TO;25063942000140;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Piraquê;0.0;130126.08;0.0;130126.08;130126.08;0.0;Município
30882120230005-021228;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE ARAGUANA;ARAGUANÃ;TO;25063892000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Araguanã;0.0;45180.4;0.0;45180.4;45180.4;0.0;Município
30882120230005-015890;AUTORIZADO;2023-11-16;2025-12-31;MUNICIPIO DE FIGUEIROPOLIS;FIGUEIRÓPOLIS;TO;00003848000174;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;50496.06;0.0;50496.06;50496.06;0.0;Município
30882120230005-018180;AUTORIZADO;2023-12-03;2025-12-31;MUNICIPIO DE FILADELFIA;FILADÉLFIA;TO;00766709000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;65251.3;0.0;65251.3;65251.3;0.0;Município
30882120230005-021284;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE GOIANORTE;GOIANORTE;TO;25086612000170;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;47705.49;0.0;47705.49;47705.49;0.0;Não encontrado
30882120230005-016279;AUTORIZADO;2023-10-30;2025-12-31;MUNICIPIO DE IPUEIRAS;IPUEIRAS;TO;01613094000137;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;29133.13;0.0;29133.13;29133.13;0.0;Município
30882120230005-016134;AUTORIZADO;2023-11-20;2025-12-31;MUNICIPIO DE ITAGUATINS;ITAGUATINS;TO;01395458000150;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;50265.97;0.0;50265.97;50265.97;0.0;Município
30882120230005-020242;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE ITAPIRATINS;ITAPIRATINS;TO;37425683000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;40855.9;0.0;40855.9;40855.9;0.0;Município
30882120230005-019403;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE ITAPORA DO TOCANTINS;ITAPORÃ DO TOCANTINS;TO;02739753000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;33935.51;0.0;33935.51;33935.51;0.0;Município
30882120250002-028044;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE LIZARDA;LIZARDA;TO;02070571000128;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;146518.92;0.0;146518.92;146518.92;0.0;Município
30882120230002-011080;AUTORIZADO;2023-05-11;2024-12-31;MUNICIPIO DE BARROLANDIA;BARROLÂNDIA;TO;24851453000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA EXECUTIVA DE ESPORTE, CULTURA E JUNVENTUDE;0.0;63782.85;0.0;63782.85;63782.85;0.0;Município
30882120250002-028252;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE CRISTALANDIA;CRISTALÂNDIA;TO;01067156000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;224328.56;0.0;224328.56;224328.56;0.0;Município
30882120230005-019248;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE CRISTALANDIA;CRISTALÂNDIA;TO;01067156000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;57339.75;0.0;57339.75;57339.75;0.0;Município
30882120250002-024790;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE CRIXAS DO TOCANTINS;CRIXÁS DO TOCANTINS;TO;01612821000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;112830.04;0.0;112830.04;112830.04;0.0;Não encontrado
30882120230005-019794;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE CRIXAS DO TOCANTINS;CRIXÁS DO TOCANTINS;TO;01612821000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;28425.16;0.0;28425.16;28425.16;0.0;Não encontrado
30882120230005-018653;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE DIANOPOLIS;DIANÓPOLIS;TO;01138957000161;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;144160.53;0.0;144160.53;144160.53;0.0;Município
30882120230005-015568;AUTORIZADO;2023-11-10;2025-12-31;MUNICIPIO DE DIVINOPOLIS DO TOCANTINS;DIVINÓPOLIS DO TOCANTINS;TO;24851461000136;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;61192.29;0.0;61192.29;61192.29;0.0;Município
30882120250002-028336;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ESPERANTINA;ESPERANTINA;TO;25064080000170;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;269073.44;0.0;269073.44;269073.44;0.0;Município
30882120250002-023506;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE FILADELFIA;FILADÉLFIA;TO;00766709000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;255624.0;0.0;255624.0;255624.0;0.0;Município
30882120250002-024519;AUTORIZADO;2025-04-15;2025-12-31;MUNICIPIO DE FORMOSO DO ARAGUAIA;FORMOSO DO ARAGUAIA;TO;02075216000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;596644.36;0.0;596644.36;596644.36;0.0;Município
30882120230005-018293;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE FORMOSO DO ARAGUAIA;FORMOSO DO ARAGUAIA;TO;02075216000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;150898.02;0.0;150898.02;150898.02;0.0;Município
30882120250002-026791;AUTORIZADO;2025-05-16;2029-12-31;MUNICIPIO DE IPUEIRAS;IPUEIRAS;TO;01613094000137;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;115720.24;0.0;115720.24;115720.24;0.0;Município
30882120250002-023372;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ITACAJA;ITACAJÁ;TO;02411726000142;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;236340.92;0.0;236340.92;236340.92;0.0;Município
30882120250002-027841;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ITAPORA DO TOCANTINS;ITAPORÃ DO TOCANTINS;TO;02739753000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;134619.44;0.0;134619.44;134619.44;0.0;Município
30882120230005-021055;AUTORIZADO;2023-12-01;2025-12-31;MUNICIPIO DE LAGOA DA CONFUSAO;LAGOA DA CONFUSÃO;TO;26753137000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;123116.0;0.0;123116.0;123116.0;0.0;Município
30882120230005-016143;AUTORIZADO;2023-11-20;2025-12-31;MUNICIPIO DE LAJEADO;LAJEADO;TO;37420650000104;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;39557.96;0.0;39557.96;39557.96;0.0;Município
30882120230005-015696;AUTORIZADO;2023-11-13;2025-12-31;MUNICIPIO DE MARIANOPOLIS DO TOCANTINS;MARIANÓPOLIS DO TOCANTINS;TO;24851479000138;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;46979.82;0.0;46979.82;46979.82;0.0;Município
30882120250002-024533;AUTORIZADO;2025-05-15;2029-12-31;MUNICIPIO DE MATEIROS;MATEIROS;TO;26753129000164;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;144193.24;0.0;144193.24;144193.24;0.0;Município
30882120230005-020512;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE MAURILANDIA DO TOCANTINS;MAURILÂNDIA DO TOCANTINS;TO;25064015000144;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;38012.23;0.0;38012.23;38012.23;0.0;Município
30882120250002-026400;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE MAURILANDIA DO TOCANTINS;MAURILÂNDIA DO TOCANTINS;TO;25064015000144;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;150583.28;0.0;150583.28;150583.28;0.0;Município
30882120250002-027073;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE MIRACEMA DO TOCANTINS;MIRACEMA DO TOCANTINS;TO;02070357000171;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;582170.8;0.0;582170.8;582170.8;0.0;Município
30882120230005-019117;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE MIRACEMA DO TOCANTINS;MIRACEMA DO TOCANTINS;TO;02070357000171;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;149039.6;0.0;149039.6;149039.6;0.0;Município
30882120250002-028023;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE MONTE SANTO DO TOCANTINS;MONTE SANTO DO TOCANTINS;TO;01613093000192;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;135432.32;0.0;135432.32;135432.32;0.0;Município
30882120230005-015576;AUTORIZADO;2023-11-10;2025-12-31;MUNICIPIO DE NOVA OLINDA;NOVA OLINDA;TO;00001602000163;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;87499.3;0.0;87499.3;87499.3;0.0;Município
30882120230005-018817;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE NOVO ALEGRE;NOVO ALEGRE;TO;33266248000158;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;30643.46;0.0;30643.46;30643.46;0.0;Município
30882120250002-023712;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PALMEIROPOLIS;PALMEIRÓPOLIS;TO;00007401000173;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;239727.88;0.0;239727.88;239727.88;0.0;Não encontrado
30882120230005-018553;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE PALMEIROPOLIS;PALMEIRÓPOLIS;TO;00007401000173;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;60903.2;0.0;60903.2;60903.2;0.0;Não encontrado
30882120250002-023388;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PARAISO DO TOCANTINS;PARAÍSO DO TOCANTINS;TO;00299180000154;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;1535190.48;0.0;1535190.48;1535190.48;0.0;Município
30882120250002-023265;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PEQUIZEIRO;PEQUIZEIRO;TO;25086604000123;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;192739.56;0.0;192739.56;192739.56;0.0;Município
30882120230005-018559;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE PEQUIZEIRO;PEQUIZEIRO;TO;25086604000123;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;48785.14;0.0;48785.14;48785.14;0.0;Município
30882120250002-026551;AUTORIZADO;2025-05-15;2029-12-31;MUNICIPIO DE PIUM;PIUM;TO;01189497000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;245508.28;0.0;245508.28;245508.28;0.0;Município
30882120230005-018453;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE PONTE ALTA DO TOCANTINS;PONTE ALTA DO TOCANTINS;TO;01067974000155;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;64507.94;0.0;64507.94;64507.94;0.0;Município
30882120250002-028037;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PORTO ALEGRE DO TOCANTINS;PORTO ALEGRE DO TOCANTINS;TO;33254558000152;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;145660.92;0.0;145660.92;145660.92;0.0;Município
30882120230005-018622;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE PUGMIL;PUGMIL;TO;01615883000107;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;32690.66;0.0;32690.66;32690.66;0.0;Não encontrado
30882120250002-023617;AUTORIZADO;2025-04-28;2029-12-31;MUNICIPIO DE RIO DOS BOIS;RIO DOS BOIS;TO;37420932000101;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;142951.36;0.0;142951.36;142951.36;0.0;Não encontrado
30882120230005-016269;AUTORIZADO;2023-11-21;2025-12-31;MUNICIPIO DE RIO DOS BOIS;RIO DOS BOIS;TO;37420932000101;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;35906.02;0.0;35906.02;35906.02;0.0;Não encontrado
30882120230005-018576;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE RIO SONO;RIO SONO;TO;00000729000168;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;48313.16;0.0;48313.16;48313.16;0.0;Não encontrado
30882120250002-028287;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SANTA FE DO ARAGUAIA;SANTA FÉ DO ARAGUAIA;TO;25063918000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;248082.36;0.0;248082.36;248082.36;0.0;Município
30882120250002-026076;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SANTA RITA DO TOCANTINS;SANTA RITA DO TOCANTINS;TO;01613127000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;130713.16;0.0;130713.16;130713.16;0.0;Município
30882120250002-023503;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SAO MIGUEL DO TOCANTINS;SÃO MIGUEL DO TOCANTINS;TO;25064007000106;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;446376.76;0.0;446376.76;446376.76;0.0;Município
30882120250002-022875;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SAO SEBASTIAO DO TOCANTINS;SÃO SEBASTIÃO DO TOCANTINS;TO;00766733000131;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;173569.4;0.0;173569.4;173569.4;0.0;Município
30882120230005-019113;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE SILVANOPOLIS;SILVANÓPOLIS;TO;00114819000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;49888.39;0.0;49888.39;49888.39;0.0;Município
30882120250002-028346;AUTORIZADO;2025-05-26;2029-12-31;MUNICIPIO DE SITIO NOVO DO TOCANTINS;SÍTIO NOVO DO TOCANTINS;TO;00766717000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;361228.96;0.0;361228.96;361228.96;0.0;Município
30882120250002-022899;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SUCUPIRA;SUCUPIRA;TO;37344439000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;115088.0;0.0;115088.0;115088.0;0.0;Município
30882120250002-028266;AUTORIZADO;2025-04-15;2025-12-31;MUNICIPIO DE TAGUATINGA;TAGUATINGA;TO;02306900000197;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;453331.32;0.0;453331.32;453331.32;0.0;Município
30882120230005-020960;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE TAIPAS DO TOCANTINS;TAIPAS DO TOCANTINS;TO;33261694000170;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;31675.91;0.0;31675.91;31675.91;0.0;Município
30882120250002-024086;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE TAIPAS DO TOCANTINS;TAIPAS DO TOCANTINS;TO;33261694000170;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;126084.32;0.0;126084.32;126084.32;0.0;Município
30882120230005-016331;AUTORIZADO;2023-11-21;2025-12-31;MUNICIPIO DE TOCANTINIA;TOCANTÍNIA;TO;02070712000102;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;63758.66;0.0;63758.66;63758.66;0.0;Município
30882120250002-024435;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE TOCANTINIA;TOCANTÍNIA;TO;02070712000102;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;253998.24;0.0;253998.24;253998.24;0.0;Município
30882120230005-020296;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE TOCANTINOPOLIS;TOCANTINÓPOLIS;TO;01224716000135;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;172927.63;0.0;172927.63;172927.63;0.0;Município
30882120250002-028392;AUTORIZADO;2025-04-19;2029-12-31;MUNICIPIO DE TUPIRATINS;TUPIRATINS;TO;37420692000137;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;121816.76;0.0;121816.76;121816.76;0.0;Município
30882120230005-020684;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE TUPIRATINS;TUPIRATINS;TO;37420692000137;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;30808.65;0.0;30808.65;30808.65;0.0;Município
30882120230005-018577;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE XAMBIOA;XAMBIOÁ;TO;02087211000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;88384.26;0.0;88384.26;88384.26;0.0;Município
30882120250002-023407;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE XAMBIOA;XAMBIOÁ;TO;02087211000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;346529.6;0.0;346529.6;346529.6;0.0;Município
30882120250002-028390;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE LAGOA DO TOCANTINS;LAGOA DO TOCANTINS;TO;37420916000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;160495.76;0.0;160495.76;160495.76;0.0;Município
30882120250002-027761;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE TABOCAO;FORTALEZA DO TABOCÃO;TO;37421112000126;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;161986.04;0.0;161986.04;161986.04;0.0;Município
30882120230005-016286;AUTORIZADO;2023-11-21;2025-12-31;MUNICIPIO DE TABOCAO;FORTALEZA DO TABOCÃO;TO;37421112000126;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;40136.13;0.0;40136.13;40136.13;0.0;Município
30882120250002-027579;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE CARMOLANDIA;CARMOLÂNDIA;TO;25063868000161;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;129697.08;0.0;129697.08;129697.08;0.0;Município
30882120250002-023846;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ABREULANDIA;ABREULÂNDIA;TO;37425451000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;139225.68;0.0;139225.68;139225.68;0.0;Município
30882120250002-023015;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ALVORADA;ALVORADA;TO;01800242000122;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;284322.76;0.0;284322.76;284322.76;0.0;Município
30882120250002-027651;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ANGICO;ANGICO;TO;25064098000171;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;144870.6;0.0;144870.6;144870.6;0.0;Município
30882120230005-017473;AUTORIZADO;2023-11-29;2025-12-31;MUNICIPIO DE ANGICO;ANGICO;TO;25064098000171;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;36720.19;0.0;36720.19;36720.19;0.0;Município
30882120230005-018497;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE ARAGUACEMA;ARAGUACEMA;TO;02070621000177;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;54720.27;0.0;54720.27;54720.27;0.0;Município
30882120250002-027035;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE AUGUSTINOPOLIS;AUGUSTINÓPOLIS;TO;00237206000130;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;567290.76;0.0;567290.76;567290.76;0.0;Município
30882120230005-018977;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE AURORA DO TOCANTINS;AURORA DO TOCANTINS;TO;01067107000110;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;39469.46;0.0;39469.46;39469.46;0.0;Município
30882120250002-022608;AUTORIZADO;2025-04-22;2029-12-31;MUNICIPIO DE BANDEIRANTES DO TOCANTINS;BANDEIRANTES DO TOCANTINS;TO;01612819000172;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;158779.72;0.0;158779.72;158779.72;0.0;Município
30882120250002-023355;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE BOM JESUS DO TOCANTINS;BOM JESUS DO TOCANTINS;TO;37420775000126;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;173388.76;0.0;173388.76;173388.76;0.0;Município
30882120250002-027769;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE BRASILANDIA DO TOCANTINS;BRASILÂNDIA DO TOCANTINS;TO;37420718000147;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;124503.72;0.0;124503.72;124503.72;0.0;Município
30882120230005-020075;REPLANEJAMENTO_ENVIADO_PARA_ANALISE;2023-12-07;2025-06-30;MUNICIPIO DE BREJINHO DE NAZARE;BREJINHO DE NAZARÉ;TO;02884153000174;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;47628.79;0.0;47628.79;52677.9;0.0;Município
30882120230005-020903;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE CENTENARIO;CENTENÁRIO;TO;37420676000144;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;32324.89;0.0;32324.89;32324.89;0.0;Município
30882120230005-018884;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE MATEIROS;MATEIROS;TO;26753129000164;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;35965.02;0.0;35965.02;35965.02;0.0;Município
30882120230005-019470;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE MONTE SANTO DO TOCANTINS;MONTE SANTO DO TOCANTINS;TO;01613093000192;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;33888.31;0.0;33888.31;33888.31;0.0;Município
30882120230005-019124;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE NATIVIDADE;NATIVIDADE;TO;01809474000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;71398.82;0.0;71398.82;71398.82;0.0;Município
30882120230005-018972;AUTORIZADO;2023-12-05;2025-12-31;MUNICIPIO DE NOVO JARDIM;NOVO JARDIM;TO;33265943000103;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;32908.96;0.0;32908.96;32908.96;0.0;Município
30882120230005-020646;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE OLIVEIRA DE FATIMA;OLIVEIRA DE FÁTIMA;TO;01629809000140;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;26619.84;0.0;26619.84;26619.84;0.0;Município
30882120230005-020272;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE PEDRO AFONSO;PEDRO AFONSO;TO;02070589000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;115841.7;0.0;115841.7;115841.7;0.0;Município
30882120230005-017041;AUTORIZADO;2023-11-27;2025-12-31;MUNICIPIO DE PRESIDENTE KENNEDY;PRESIDENTE KENNEDY;TO;01785492000130;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;37729.04;0.0;37729.04;37729.04;0.0;Município
30882120230003-015930;AUTORIZADO;2023-11-22;2025-12-31;ESTADO DO TOCANTINS;PALMAS;TO;01786029000103;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO CULTURAL DO TOCANTINS;0.0;19122892.86;0.0;19122892.86;19122892.86;0.0;Estado ou Distrito Federal
30882120250001-021826;AUTORIZADO;2025-04-15;2029-12-31;ESTADO DO TOCANTINS;PALMAS;TO;01786029000103;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO CULTURAL DO TOCANTINS;0.0;55287846.08;0.0;55287846.08;55287846.08;0.0;Estado ou Distrito Federal
30882120230001-008939;AUTORIZADO;2023-05-25;2024-12-31;ESTADO DO TOCANTINS;PALMAS;TO;01786029000103;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO CULTURAL DO TOCANTINS;0.0;25681441.2;0.0;25681441.2;25681441.2;0.010000001639127731;Estado ou Distrito Federal
30882120230005-020755;AUTORIZADO;2023-12-09;2025-12-31;MUNICIPIO DE SANTA FE DO ARAGUAIA;SANTA FÉ DO ARAGUAIA;TO;25063918000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;62325.03;0.0;62325.03;62325.03;0.0;Município
