id_proposta;uf_proponente;municipio_beneficiario;orgao_superior;natureza_juridica;nr_proposta;ano_proposta;orgao_concedente;modalidade;proponente;nr_convenio;dt_assinatura;situacao;subsituacao;dt_inicio_vigencia;dt_fim_vigencia;valor_global;valor_repasse;valor_contrapartida;valor_empenhado;valor_desembolsado;valor_saldo_tesouro;vl_saldo_reman_convenente;vl_rendimento_aplicacao;vl_ingresso_contrapartida;valor_saldo_conta;ano_assinatura;nr_emenda;parlamentar;tipo_parlamentar;valor_emenda;valor_pago
10551;TO;PALMAS;MINISTERIO DO TRABALHO E EMPREGO;Organização da Sociedade Civil;7790/2008;2008;MINISTERIO DO TRABALHO E EMPREGO;CONVENIO;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL;701181;29/12/2008;Prestação de Contas Aprovada;;29/12/2008;30/06/2010;163520.01;160249.61;3270.4;160249.61;80124.81;94506.16;0.0;0.0;1635.2;0.0;2008;;;;0.0;8321.7
1537730;TO;PORTO NACIONAL;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;3959/2020;2020;SUPERINTENDENCIA DO DESENVOLV. DA AMAZONIA;CONVENIO;MUNICIPIO DE PORTO NACIONAL;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;37750003.0;VICENTINHO JUNIOR;INDIVIDUAL;250000.0;0.0
2208667;TO;ARAGUACEMA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;21116/2026;2026;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE ARAGUACEMA;999543;;;;11/05/2026;11/05/2029;725000.0;723058.0;1942.0;723058.0;0.0;0.0;0.0;0.0;0.0;0.0;;50480001.0;COM. DE INTEGRACAO NACIONAL E DES. REGIONAL;COMISSAO;723058.0;0.0
695063;TO;BARRA DO OURO;MINISTÉRIO DA PESCA E AQUICULTURA;Administração Pública Municipal;19789/2013;2013;MINISTÉRIO DA PESCA E AQUICULTURA;CONVENIO;MUNICIPIO DE BARRA DO OURO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1377619;TO;PUGMIL;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;57939/2018;2018;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PUGMIL;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1403688;TO;PEIXE;MINISTERIO DAS CIDADES;Administração Pública Municipal;64132/2018;2018;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PEIXE;882250;31/12/2018;Convênio Rescindido;;31/12/2018;28/05/2022;4760051.75;4743295.02;16756.73;474329.5;0.0;0.0;0.0;0.0;0.0;0.0;2018;;;;0.0;0.0
1767893;TO;PRAIA NORTE;MINISTERIO DA SAUDE;Administração Pública Municipal;13521/2022;2022;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE PRAIA NORTE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
482500;TO;ANANÁS;MINISTERIO DA SAUDE;Administração Pública Municipal;47740/2011;2011;MINISTERIO DA SAUDE;CONVENIO;MUNICIPIO DE ANANAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
820010;TO;SANTA FÉ DO ARAGUAIA;MINISTERIO DO ESPORTE;Administração Pública Municipal;99011/2013;2013;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE SANTA FE DO ARAGUAIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2007728;TO;BERNARDO SAYÃO;MINISTERIO DA EDUCACAO;Administração Pública Municipal;25682/2024;2024;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;TERMO DE COMPROMISSO;MUNICIPIO DE BERNARDO SAYAO;966957;;Proposta/Plano de Trabalho Aprovado;;29/06/2024;29/06/2026;581878.0;581296.12;581.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;71280004.0;BANCADA DE TOCANTINS;BANCADA;581296.12;0.0
1064892;TO;AURORA DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;12855/2016;2016;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE AURORA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
253170;TO;ARAGOMINAS;MINISTERIO DO ESPORTE;Administração Pública Municipal;35299/2010;2010;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE ARAGOMINAS;742080;28/12/2010;Convênio Anulado;;28/12/2010;28/02/2013;201030.92;195000.0;6030.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2010;;;;0.0;0.0
1726070;TO;SAMPAIO;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;51321/2021;2021;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE SAMPAIO;922679;;;;15/12/2021;15/12/2024;478500.0;477500.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
609180;TO;PALMAS;MINISTERIO DA SAUDE;Organização da Sociedade Civil;32585/2012;2012;MINISTERIO DA SAUDE;CONVENIO;LIGA FEMININA DE PREVENCAO E COMBATE AO CANCER - PRO CANCER;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;12010012.0;EDUARDO GOMES;INDIVIDUAL;150000.0;0.0
136125;TO;SANTA TEREZA DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;95652/2009;2009;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SANTA TEREZA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1178592;TO;PORTO NACIONAL;MINISTERIO DO TURISMO;Administração Pública Municipal;32522/2017;2017;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PORTO NACIONAL;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1339508;TO;MIRACEMA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;37781/2018;2018;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE MIRACEMA DO TOCANTINS;872271;20/09/2018;Prestação de Contas Concluída;;20/09/2018;30/09/2022;288733.33;283757.34;4975.99;283757.34;283757.34;88990.88;0.0;0.0;155052.0;0.0;2018;30860012.0;DULCE MIRANDA;INDIVIDUAL;283757.34;215266.68000000002
3721;TO;PALMAS;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Administração Pública Estadual ou do Distrito Federal;1341/2008;2008;CNPQ - CONSELHO NACIONAL DE DES.CIENT.E TECNOLOGICO;CONVENIO;AGENCIA TOCANTINENSE DE CIENCIA, TECNOLOGIA E INOVACAO;700612;15/12/2008;Prestação de Contas Aprovada;;15/12/2008;14/10/2013;450000.0;300000.0;150000.0;300000.0;300000.0;112143.3;0.0;0.0;150000.0;0.0;2008;;;;0.0;427877.8900000001
1253733;TO;PORTO ALEGRE DO TOCANTINS;PRESIDENCIA DA REPÚBLICA;Administração Pública Municipal;84614/2017;2017;PRESIDÊNCIA DA REPÚBLICA;CONVENIO;MUNICIPIO DE PORTO ALEGRE DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
112855;TO;SAMPAIO;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Administração Pública Municipal;75128/2009;2009;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;CONVENIO;MUNICIPIO DE SAMPAIO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1995079;TO;BERNARDO SAYÃO;MINISTERIO DA EDUCACAO;Administração Pública Municipal;20747/2024;2024;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;TERMO DE COMPROMISSO;MUNICIPIO DE BERNARDO SAYAO;963303;;Proposta/Plano de Trabalho Aprovado;;18/06/2024;18/06/2026;581878.0;581296.12;581.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1026111;TO;RIO DOS BOIS;MINISTERIO DO ESPORTE;Administração Pública Municipal;47938/2015;2015;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE RIO DOS BOIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1422686;TO;CARMOLÂNDIA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;3455/2019;2019;SUPERINTENDENCIA DO DESENVOLV. DA AMAZONIA;CONVENIO;MUNICIPIO DE CARMOLANDIA;887000;23/12/2019;Prestação de Contas Aprovada com Ressalvas;;24/12/2019;06/03/2024;309500.0;235000.0;74500.0;235000.0;235000.0;38554.12;0.0;0.0;74500.0;0.0;2019;30680003.0;CARLOS HENRIQUE GAGUIM;INDIVIDUAL;235000.0;309500.0
682067;TO;ARRAIAS;MINISTERIO DO TURISMO;Administração Pública Municipal;9376/2013;2013;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE ARRAIAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1189648;TO;ITAGUATINS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;40265/2017;2017;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE ITAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1931437;TO;PORTO NACIONAL;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Organização da Sociedade Civil;61562/2023;2023;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;TERMO DE FOMENTO;COOPERATIVA AGRO INDUSTRIAL DO MATOPIBAPA DO BRASIL - COOAMATOPIBAPA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1780947;TO;CONCEIÇÃO DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;18272/2022;2022;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE CONCEICAO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
468724;TO;BRASILÂNDIA DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;37105/2011;2011;MINISTERIO DO ESPORTE;CONVENIO;MUNICIPIO DE BRASILANDIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1926812;TO;PALMAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Organização da Sociedade Civil;58978/2023;2023;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;TERMO DE FOMENTO;INSTITUTO BRASIL EMPREENDEDOR;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1448365;TO;PALMEIRÓPOLIS;MINISTERIO DO TURISMO;Administração Pública Municipal;18770/2019;2019;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PALMEIROPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
328605;TO;ARAGUATINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;78990/2010;2010;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ARAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2129368;TO;SÃO BENTO DO TOCANTINS;MINISTERIO DA SAUDE;Administração Pública Municipal;52059/2025;2025;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE SAO BENTO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
690173;TO;SÃO BENTO DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;16772/2013;2013;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SAO BENTO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
8562;TO;SÃO SALVADOR DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;5821/2008;2008;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
254182;TO;PRAIA NORTE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;36271/2010;2010;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PRAIA NORTE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
246719;TO;PALMAS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Estadual ou do Distrito Federal;29005/2010;2010;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;SECRETARIA DO PLANEJAMENTO E ORCAMENTO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
976010;TO;PORTO ALEGRE DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;20112/2015;2015;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PORTO ALEGRE DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
209230;TO;ARRAIAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;18543/2010;2010;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE ARRAIAS;745302;27/12/2010;Prestação de Contas Aprovada;;27/12/2010;27/04/2015;318372.61;292500.0;25872.61;292500.0;292500.0;11971.61;0.0;0.0;25872.61;0.0;2010;;;;0.0;318372.61000000004
592368;TO;PALMAS;MINISTÉRIO DA IGUALDADE RACIAL;Administração Pública Estadual ou do Distrito Federal;22027/2012;2012;MINISTÉRIO DA IGUALDADE RACIAL;CONVENIO;SECRETARIA DE CIDADANIA E JUSTICA;769410;25/06/2012;Prestação de Contas Concluída;;25/06/2012;02/07/2016;161909.02;140272.22;15585.8;140272.22;140272.22;0.0;0.0;6051.0;15585.8;0.0;2012;;;;0.0;124456.81
1307801;TO;SANTA ROSA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;11899/2018;2018;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE SANTA ROSA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1276444;TO;AGUIARNÓPOLIS;MINISTERIO DA SAUDE;Administração Pública Municipal;97195/2017;2017;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE AGUIARNOPOLIS;854771;;Cancelado;;29/12/2017;29/09/2020;240000.0;240000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1240862;TO;MAURILÂNDIA DO TOCANTINS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;77574/2017;2017;SUPERINTENDENCIA DO DESENVOLV. DA AMAZONIA;CONVENIO;MUNICIPIO DE MAURILANDIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;29180001.0;VICENTINHO ALVES;INDIVIDUAL;300000.0;0.0
102101;TO;ARAGOMINAS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;64880/2009;2009;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;MUNICIPIO DE ARAGOMINAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1121403;TO;DARCINÓPOLIS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;35373/2016;2016;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE DARCINOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1253204;TO;PINDORAMA DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;84444/2017;2017;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PINDORAMA DO TOCANTINS;850966;24/11/2017;Prestação de Contas Concluída;;24/11/2017;31/10/2023;541585.17;493100.0;48485.17;493100.0;493100.0;13039.76;0.0;0.0;43568.77;0.0;2017;;;;0.0;519263.68000000005
2194294;TO;PALMAS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Organização da Sociedade Civil;14464/2026;2026;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;TERMO DE FOMENTO;INSTITUTO DE DESENVOLVIMENTO SOCIAL DOS MINISTERIOS INDEPENDENTES DO TOCANTINS - IDEST;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1824022;TO;CARRASCO BONITO;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;29770/2022;2022;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE CARRASCO BONITO;940323;31/12/2022;Prestação de Contas Concluída;;31/12/2022;30/11/2025;480500.0;477500.0;3000.0;477500.0;477500.0;14180.41;0.0;0.0;3000.0;0.0;2022;;;;0.0;479790.70999999996
162175;TO;DOIS IRMÃOS DO TOCANTINS;MINISTERIO DA SAUDE;Administração Pública Municipal;119826/2009;2009;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1645949;TO;RIACHINHO;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;15756/2021;2021;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE RIACHINHO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
918618;TO;SÃO VALÉRIO;MINISTERIO DO ESPORTE;Administração Pública Municipal;53862/2014;2014;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE SAO VALERIO DA NATIVIDADE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
514974;TO;PALMAS;MINISTERIO DA CULTURA;Administração Pública Municipal;67801/2011;2011;MINISTERIO DA CULTURA;CONVENIO;MUNICIPIO DE PALMAS;763447;;Cancelado;;30/12/2011;16/08/2013;137500.0;125000.0;12500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1773471;TO;CONCEIÇÃO DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;15959/2022;2022;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE CONCEICAO DO TOCANTINS;931553;29/08/2022;Prestação de Contas em Análise;;29/08/2022;30/04/2026;501150.0;481104.0;20046.0;481104.0;481104.0;0.0;0.0;0.0;17046.0;127547.16;2022;;;;0.0;410368.95
283830;TO;COLMEIA;MINISTERIO DO ESPORTE;Administração Pública Municipal;39303/2010;2010;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE COLMEIA;736953;28/06/2010;Prestação de Contas Aprovada;;28/06/2010;28/05/2014;101000.0;97500.0;3500.0;97500.0;97500.0;0.0;4137.57;0.0;3500.0;0.0;2010;;;;0.0;97800.0
2129231;TO;FILADÉLFIA;MINISTERIO DA SAUDE;Administração Pública Municipal;51942/2025;2025;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE FILADELFIA;992035;;Proposta/Plano de Trabalho Aprovado;;31/12/2025;30/12/2028;1171135.04;1171135.04;0.0;1171135.04;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1825228;TO;PEDRO AFONSO;MINISTERIO DA DEFESA;Administração Pública Municipal;30561/2022;2022;MINISTERIO DA DEFESA;CONVENIO;MUNICIPIO DE PEDRO AFONSO;938904;31/12/2022;Em execução;;31/12/2022;10/12/2026;1515000.0;1500000.0;15000.0;1500000.0;300000.0;0.0;0.0;0.0;15000.0;368600.98;2022;;;;0.0;0.0
1158214;TO;PINDORAMA DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;14128/2017;2017;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE PINDORAMA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1860296;TO;MAURILÂNDIA DO TOCANTINS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;12988/2023;2023;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONTRATO DE REPASSE;MUNICIPIO DE MAURILANDIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
922528;TO;BURITI DO TOCANTINS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;55531/2014;2014;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;MUNICIPIO DE BURITI DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
799733;TO;TUPIRATINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;87578/2013;2013;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE TUPIRATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;20450006.0;JOAO RIBEIRO;INDIVIDUAL;243750.0;0.0
1151549;TO;TAIPAS DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;8375/2017;2017;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE TAIPAS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1205484;TO;RECURSOLÂNDIA;MINISTERIO DAS CIDADES;Administração Pública Municipal;53134/2017;2017;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE RECURSOLANDIA;848035;30/12/2017;Prestação de Contas Concluída;;30/12/2017;31/05/2021;404152.77;394200.0;9952.77;394200.0;394200.0;29273.92;739.11;0.0;6110.0;0.0;2017;;;;0.0;366262.52
1067193;TO;ITAPIRATINS;MINISTERIO DO TURISMO;Administração Pública Municipal;14976/2016;2016;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE ITAPIRATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1162497;TO;PORTO NACIONAL;MINISTERIO DO TURISMO;Administração Pública Municipal;17882/2017;2017;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PORTO NACIONAL;846883;29/09/2017;Prestação de Contas Concluída;;29/09/2017;30/11/2019;211090.0;195000.0;16090.0;195000.0;195000.0;3381.47;279.02;0.0;16090.0;0.0;2017;29180012.0;VICENTINHO ALVES;INDIVIDUAL;195000.0;209000.0
159357;TO;BANDEIRANTES DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;117071/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE BANDEIRANTES DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
640366;TO;ARAGUAÍNA;PRESIDENCIA DA REPÚBLICA;Administração Pública Municipal;45203/2012;2012;PRESIDÊNCIA DA REPÚBLICA;CONVENIO;MUNICIPIO DE ARAGUAINA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
371364;TO;RECURSOLÂNDIA;MINISTERIO DO TURISMO;Administração Pública Municipal;105040/2010;2010;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE RECURSOLANDIA;752051;;;;20/12/2010;20/12/2011;100000.0;97500.0;2500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1113223;TO;CARRASCO BONITO;MINISTERIO DO TURISMO;Administração Pública Municipal;31867/2016;2016;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE CARRASCO BONITO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
684439;TO;PEIXE;MINISTERIO DO TURISMO;Administração Pública Municipal;11445/2013;2013;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PEIXE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1802901;TO;PALMAS;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;24716/2022;2022;FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS;CONVENIO;FUNDACAO DE APOIO CIENTIFICO E TECNOLOGICO DO TOCANTINS;935700;11/11/2022;Prestação de Contas em Análise;;15/11/2022;31/01/2024;178589.22;178589.22;0.0;178589.22;178589.22;6052.16;0.0;0.0;0.0;0.0;2022;;;;0.0;153374.31
748838;TO;DIVINÓPOLIS DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;53151/2013;2013;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE DIVINOPOLIS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
35486;TO;DIANÓPOLIS;MINISTERIO DO MEIO AMBIENTE;Administração Pública Municipal;30645/2008;2008;MINISTERIO DO MEIO AMBIENTE;CONVENIO;MUNICIPIO DE DIANOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
431585;TO;PALMAS;MINISTERIO DO TURISMO;Administração Pública Estadual ou do Distrito Federal;14998/2011;2011;MINISTERIO DO TURISMO;CONVENIO;SECRETARIA DA INDUSTRIA, COMERCIO E SERVICOS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
